Building type	Coordinates (latitude)	Coordinates (longitude)	Number of floors/units
A	40.976813	-73.780161	
A	40.976596	-73.780205	
A	40.976379	-73.780154	
A	40.976151	-73.78008	
A	40.975979	-73.779873	
A	40.975778	-73.779667	
A	40.975517	-73.779578	
A	40.975311	-73.779391	
A	40.97512	-73.779181	
A	40.974938	-73.779042	
A	40.974752	-73.778924	
A	40.976541	-73.781056	
A	40.976211	-73.781032	
A	40.975893	-73.781079	
A	40.975681	-73.781103	
A	40.975515	-73.780853	
A	40.975374	-73.780775	
A	40.975156	-73.780587	
A	40.974985	-73.780423	
A	40.974832	-73.78022	
A	40.974619	-73.780103	
A	40.97436	-73.779892	
A	40.974478	-73.779564	
A	40.974572	-73.779228	
A	40.974896	-73.779642	
A	40.975103	-73.779806	
A	40.975268	-73.779931	
A	40.975515	-73.780166	
A	40.975716	-73.780275	
A	40.975963	-73.78047	
A	40.976188	-73.780611	
A	40.976394	-73.780665	
A	40.976683	-73.780775	
A	40.979424	-73.776226	
A	40.97927	-73.776269	
A	40.979163	-73.776232	
A	40.979001	-73.776238	
A	40.978886	-73.776232	
A	40.978757	-73.776207	
A	40.978596	-73.776159	
A	40.978466	-73.776097	
A	40.978333	-73.776055	
A	40.978198	-73.776039	
A	40.978054	-73.776022	
A	40.977928	-73.775973	
A	40.977781	-73.775935	
A	40.977641	-73.775924	
A	40.977502	-73.775907	
A	40.977379	-73.775869	
A	40.977253	-73.775834	
A	40.977103	-73.775803	
A	40.976974	-73.775754	
A	40.976841	-73.775754	
A	40.976696	-73.775744	
A	40.976546	-73.775688	
A	40.976399	-73.775643	
A	40.976244	-73.775587	
A	40.979246	-73.776638	
A	40.979146	-73.776818	
A	40.978968	-73.77701	
A	40.978805	-73.776801	
A	40.978645	-73.776683	
A	40.978427	-73.776509	
A	40.978224	-73.776498	
A	40.978004	-73.776411	
A	40.977817	-73.776338	
A	40.977615	-73.776314	
A	40.977434	-73.776258	
A	40.977198	-73.776203	
A	40.977001	-73.776168	
A	40.976793	-73.776217	
A	40.976602	-73.776356	
A	40.976441	-73.776561	
A	40.976363	-73.776923	
A	40.976158	-73.776794	
A	40.975935	-73.776686	
A	40.976042	-73.776415	
A	40.976184	-73.776199	
A	40.976247	-73.775862	
A	40.978792	-73.777492	
A	40.97865	-73.777249	
A	40.978494	-73.777092	
A	40.978245	-73.776985	
A	40.978188	-73.777259	
A	40.978119	-73.777547	
A	40.977939	-73.777714	
A	40.977741	-73.777775	
A	40.977573	-73.777811	
A	40.97737	-73.77779	
A	40.977171	-73.77772	
A	40.976976	-73.777598	
A	40.976724	-73.777492	
A	40.97651	-73.777476	
A	40.976326	-73.777365	
A	40.976131	-73.777289	
A	40.975944	-73.777198	
A	40.975745	-73.777051	
A	40.975592	-73.777264	
A	40.977888	-73.776885	
A	40.977824	-73.77716	
A	40.977575	-73.777282	
A	40.977372	-73.777185	
A	40.977219	-73.777142	
A	40.976933	-73.777105	
A	40.976735	-73.776977	
A	40.976809	-73.776702	
A	40.977067	-73.776696	
A	40.97727	-73.776733	
A	40.977473	-73.776745	
A	40.977681	-73.776781	
A	40.971648	-73.786692	
A	40.971602	-73.786985	
A	40.97153	-73.787228	
A	40.971491	-73.787573	
A	40.971415	-73.78775	
A	40.971369	-73.788069	
A	40.971331	-73.788342	
A	40.971293	-73.788585	
A	40.971254	-73.78897	
A	40.971193	-73.789294	
A	40.971197	-73.789608	
A	40.971155	-73.789922	
A	40.971017	-73.790276	
A	40.970757	-73.790423	
A	40.97065	-73.790089	
A	40.97065	-73.78975	
A	40.970654	-73.789446	
A	40.97065	-73.789243	
A	40.970704	-73.788464	
A	40.970754	-73.78817	
A	40.970773	-73.787902	
A	40.970868	-73.787649	
A	40.970933	-73.78736	
A	40.971	-73.787104	
A	40.971067	-73.786805	
A	40.97122	-73.786494	
A	40.972743	-73.784361	
A	40.972614	-73.784564	
A	40.972496	-73.784814	
A	40.972366	-73.78508	
A	40.97226	-73.785283	
A	40.972166	-73.785556	
A	40.972036	-73.785767	
A	40.971977	-73.785993	
A	40.971835	-73.786196	
A	40.971376	-73.785985	
A	40.971482	-73.785743	
A	40.971547	-73.785501	
A	40.971682	-73.78529	
A	40.971788	-73.785025	
A	40.971889	-73.784775	
A	40.972018	-73.784588	
A	40.972095	-73.784338	
A	40.972236	-73.784158	
A	40.97325	-73.783432	
A	40.97305	-73.783924	
A	40.972727	-73.783846	
A	40.972483	-73.783704	
A	40.972793	-73.783276	
A	40.97302	-73.783312	
A	40.974685	-73.780772	
A	40.974509	-73.781101	
A	40.974375	-73.781314	
A	40.974292	-73.78165	
A	40.974136	-73.781787	
A	40.974064	-73.782054	
A	40.973929	-73.782287	
A	40.97379	-73.782568	
A	40.973712	-73.782733	
A	40.973546	-73.782952	
A	40.97453	-73.780649	
A	40.974375	-73.780498	
A	40.974188	-73.780395	
A	40.974111	-73.780772	
A	40.97396	-73.780964	
A	40.973847	-73.781231	
A	40.973727	-73.781499	
A	40.973629	-73.781746	
A	40.973567	-73.781965	
A	40.973422	-73.782178	
A	40.973251	-73.782397	
A	40.973075	-73.782706	
A	40.974029	-73.776846	
A	40.974278	-73.776811	
A	40.974472	-73.776766	
A	40.974701	-73.776757	
A	40.974895	-73.776829	
A	40.975144	-73.776757	
A	40.975359	-73.776855	
A	40.975184	-73.777273	
A	40.973895	-73.777264	
A	40.974133	-73.777353	
A	40.974358	-73.777371	
A	40.974546	-73.777282	
A	40.974775	-73.777295	
A	40.974869	-73.777522	
A	40.974744	-73.777736	
A	40.974573	-73.777913	
A	40.974291	-73.777816	
A	40.97409	-73.777762	
A	40.973905	-73.777736	
A	40.97372	-73.777727	
A	40.975722	-73.77619	
A	40.975492	-73.776307	
A	40.975301	-73.776294	
A	40.975111	-73.776365	
A	40.974901	-73.776371	
A	40.974642	-73.776339	
A	40.974485	-73.776339	
A	40.974256	-73.776384	
A	40.974031	-73.776462	
A	40.973821	-73.776475	
A	40.97364	-73.77654	
A	40.973537	-73.776779	
A	40.973498	-73.777058	
A	40.973391	-73.777336	
A	40.973357	-73.777621	
A	40.973303	-73.775472	
A	40.973562	-73.775284	
A	40.973787	-73.775401	
A	40.973792	-73.775757	
A	40.973591	-73.776048	
A	40.973298	-73.776016	
A	40.97299	-73.77599	
A	40.971103	-73.777576	
A	40.971326	-73.777501	
A	40.971642	-73.777356	
A	40.971897	-73.77727	
A	40.972075	-73.7772	
A	40.972197	-73.777662	
A	40.971897	-73.777812	
A	40.971686	-73.778026	
A	40.97148	-73.77793	
A	40.971208	-73.778112	
A	40.971386	-73.778429	
A	40.971954	-73.778284	
A	40.972269	-73.778112	
A	40.973094	-73.774969	
A	40.972414	-73.77495	
A	40.972214	-73.775183	
A	40.97218	-73.774788	
A	40.971906	-73.774859	
A	40.971681	-73.774781	
A	40.971393	-73.774691	
A	40.971163	-73.774626	
A	40.970963	-73.774691	
A	40.970919	-73.775014	
A	40.971183	-73.775144	
A	40.971862	-73.775823	
A	40.971662	-73.775746	
A	40.971437	-73.775675	
A	40.971193	-73.775765	
A	40.970875	-73.775649	
A	40.97067	-73.776115	
A	40.970621	-73.77638	
A	40.970286	-73.776309	
A	40.970079	-73.776302	
A	40.969802	-73.77628	
A	40.970546	-73.775613	
A	40.97034	-73.775622	
A	40.970169	-73.775575	
A	40.969913	-73.77525	
A	40.969878	-73.775019	
A	40.969917	-73.774647	
A	40.970112	-73.77459	
A	40.970333	-73.774675	
A	40.970358	-73.775057	
A	40.970582	-73.774972	
A	40.970589	-73.774543	
A	40.974421	-73.778574	
A	40.974278	-73.778884	
A	40.974188	-73.779143	
A	40.974075	-73.779642	
A	40.973834	-73.779413	
A	40.973577	-73.779303	
A	40.973268	-73.779133	
A	40.97302	-73.779103	
A	40.972763	-73.779093	
A	40.972552	-73.779193	
A	40.972387	-73.779273	
A	40.97213	-73.779273	
A	40.97409	-73.778435	
A	40.973969	-73.778874	
A	40.973758	-73.778784	
A	40.97354	-73.778774	
A	40.973344	-73.778714	
A	40.973103	-73.778604	
A	40.972892	-73.778504	
A	40.972696	-73.778549	
A	40.972473	-73.778579	
A	40.972258	-73.778639	
A	40.972085	-73.778739	
A	40.971889	-73.778824	
A	40.973528	-73.77981	
A	40.973665	-73.779897	
A	40.97383	-73.780137	
A	40.973709	-73.780464	
A	40.973627	-73.780711	
A	40.973489	-73.780914	
A	40.973415	-73.781174	
A	40.973334	-73.781431	
A	40.973196	-73.78164	
A	40.973099	-73.781857	
A	40.972977	-73.78212	
A	40.972813	-73.782323	
A	40.972604	-73.782674	
A	40.972395	-73.782553	
A	40.972155	-73.782438	
A	40.972247	-73.782147	
A	40.972374	-73.781944	
A	40.972492	-73.781681	
A	40.972599	-73.781465	
A	40.972706	-73.781228	
A	40.972823	-73.780971	
A	40.972931	-73.780701	
A	40.973033	-73.780539	
A	40.973058	-73.780228	
A	40.97314	-73.779951	
A	40.973135	-73.77964	
A	40.970548	-73.777141	
A	40.970541	-73.777436	
A	40.970586	-73.777849	
A	40.970415	-73.777997	
A	40.970177	-73.778144	
A	40.970066	-73.778223	
A	40.970266	-73.777573	
A	40.969962	-73.77777	
A	40.969813	-73.7784	
A	40.969627	-73.778488	
A	40.969442	-73.778666	
A	40.969189	-73.778803	
A	40.968877	-73.779069	
A	40.970801	-73.7784	
A	40.970972	-73.778666	
A	40.97115	-73.778852	
A	40.971291	-73.779049	
A	40.971477	-73.779167	
A	40.97167	-73.779285	
A	40.971759	-73.779492	
A	40.971737	-73.779787	
A	40.971633	-73.78021	
A	40.971358	-73.780318	
A	40.971143	-73.780171	
A	40.970912	-73.780053	
A	40.970682	-73.779797	
A	40.97043	-73.779482	
A	40.970118	-73.779256	
A	40.96988	-73.77893	
A	40.970155	-73.778774	
A	40.970385	-73.778636	
A	40.970615	-73.77842	
A	40.972725	-73.779699	
A	40.972769	-73.780043	
A	40.972717	-73.780289	
A	40.972636	-73.780574	
A	40.972495	-73.780781	
A	40.972398	-73.781066	
A	40.972268	-73.781273	
A	40.972183	-73.781509	
A	40.972064	-73.781779	
A	40.971934	-73.781966	
A	40.971781	-73.782276	
A	40.97157	-73.78206	
A	40.971529	-73.781863	
A	40.97154	-73.781425	
A	40.971614	-73.781263	
A	40.971299	-73.781627	
A	40.971009	-73.781484	
A	40.971284	-73.78115	
A	40.971495	-73.780948	
A	40.971755	-73.780776	
A	40.971963	-73.780574	
A	40.972105	-73.780299	
A	40.972168	-73.780028	
A	40.972231	-73.779787	
A	40.97248	-73.779708	
A	40.972064	-73.78352	
A	40.971864	-73.783456	
A	40.971685	-73.783377	
A	40.97148	-73.783234	
A	40.971296	-73.78332	
A	40.971134	-73.783499	
A	40.971042	-73.783778	
A	40.970912	-73.784079	
A	40.970815	-73.784229	
A	40.970712	-73.784451	
A	40.970604	-73.784659	
A	40.970436	-73.78486	
A	40.970345	-73.785124	
A	40.970036	-73.784867	
A	40.970139	-73.784423	
A	40.970258	-73.784151	
A	40.970307	-73.783764	
A	40.970085	-73.783463	
A	40.96988	-73.783313	
A	40.970172	-73.782876	
A	40.97029	-73.782633	
A	40.970604	-73.782489	
A	40.970923	-73.782711	
A	40.970799	-73.783026	
A	40.970609	-73.781874	
A	40.970874	-73.782024	
A	40.97103	-73.78216	
A	40.971204	-73.782403	
A	40.971469	-73.782489	
A	40.971483	-73.782519	
A	40.971653	-73.782691	
A	40.97188	-73.782793	
A	40.97206	-73.782921	
A	40.972291	-73.783123	
A	40.970391	-73.781029	
A	40.97009	-73.7808	
A	40.969901	-73.780655	
A	40.969649	-73.78051	
A	40.96937	-73.780286	
A	40.969208	-73.780131	
A	40.968982	-73.779941	
A	40.968846	-73.779792	
A	40.970629	-73.780595	
A	40.970372	-73.780411	
A	40.970282	-73.780201	
A	40.970037	-73.780141	
A	40.969747	-73.780136	
A	40.969555	-73.779971	
A	40.969943	-73.779722	
A	40.969796	-73.779772	
A	40.969626	-73.779482	
A	40.969381	-73.779452	
A	40.969167	-73.779597	
A	40.968499	-73.780091	
C	40.968599	-73.780235	
A	40.968813	-73.78044	
A	40.96904	-73.780603	
A	40.969245	-73.780813	
A	40.96945	-73.780916	
A	40.969627	-73.781102	
A	40.969891	-73.781289	
A	40.970118	-73.78153	
A	40.968245	-73.780711	
A	40.968531	-73.780988	
A	40.968749	-73.781199	
A	40.969054	-73.781446	
A	40.969349	-73.781602	
A	40.969554	-73.781807	
A	40.969863	-73.782108	
A	40.969671	-73.782648	
A	40.969521	-73.782913	
A	40.969403	-73.783244	
A	40.969221	-73.783503	
A	40.969089	-73.78384	
A	40.969398	-73.782371	
A	40.969294	-73.782769	
A	40.969139	-73.783052	
A	40.969007	-73.783322	
A	40.968866	-73.783612	
A	40.969048	-73.782118	
A	40.968894	-73.782425	
A	40.968748	-73.782781	
A	40.968603	-73.783058	
A	40.968494	-73.783286	
A	40.968839	-73.781913	
A	40.968653	-73.782269	
A	40.968521	-73.782467	
A	40.968339	-73.782889	
A	40.968203	-73.78322	
A	40.968439	-73.781637	
A	40.968325	-73.781913	
A	40.96818	-73.782227	
A	40.968016	-73.782528	
A	40.967857	-73.782865	
A	40.967721	-73.783118	
A	40.968194	-73.781396	
A	40.968057	-73.781673	
A	40.967907	-73.781998	
A	40.967675	-73.782275	
A	40.96753	-73.78254	
A	40.967312	-73.782769	
A	40.967443	-73.782937	
A	40.967812	-73.781058	
A	40.967621	-73.781546	
A	40.967434	-73.781823	
A	40.967239	-73.782046	
A	40.967048	-73.782293	
A	40.966848	-73.78263	
A	40.966593	-73.782823	
A	40.966389	-73.783196	
A	40.966166	-73.783377	
A	40.965948	-73.783618	
A	40.96572	-73.78384	
A	40.965429	-73.784045	
A	40.97178	-73.783931	
A	40.971758	-73.784134	
A	40.971649	-73.784396	
A	40.971544	-73.784643	
A	40.971413	-73.784875	
A	40.971341	-73.785137	
A	40.971221	-73.785348	
A	40.971122	-73.785602	
A	40.971012	-73.785827	
A	40.971446	-73.783822	
A	40.971374	-73.784004	
A	40.97121	-73.784265	
A	40.971106	-73.784476	
A	40.97099	-73.784672	
A	40.970903	-73.784926	
A	40.970744	-73.785166	
A	40.970623	-73.785435	
A	40.970837	-73.786358	
A	40.970766	-73.786546	
A	40.970694	-73.786859	
A	40.970617	-73.787055	
A	40.970535	-73.787309	
A	40.970502	-73.787643	
A	40.970398	-73.787803	
A	40.97036	-73.788036	
A	40.970305	-73.788682	
A	40.970036	-73.788522	
A	40.969844	-73.788392	
A	40.969723	-73.788377	
A	40.969493	-73.78821	
A	40.969279	-73.787978	
A	40.970398	-73.785958	
A	40.970288	-73.786147	
A	40.970201	-73.78635	
A	40.970036	-73.786931	
A	40.969849	-73.787178	
A	40.969795	-73.787382	
A	40.969679	-73.787658	
A	40.969921	-73.783931	
A	40.969811	-73.784251	
A	40.969603	-73.784563	
A	40.969608	-73.783713	
A	40.969449	-73.783989	
A	40.969323	-73.784294	
A	40.969405	-73.785086	
A	40.969312	-73.785333	
C	40.969142	-73.785776	
A	40.968983	-73.785972	
A	40.969092	-73.784846	
A	40.968933	-73.785115	
A	40.968774	-73.785348	
A	40.968654	-73.785725	
A	40.968387	-73.786882	
A	40.968393	-73.786251	
A	40.968691	-73.786444	
A	40.968996	-73.786444	
A	40.969273	-73.786269	
A	40.969432	-73.785866	
A	40.969591	-73.785594	
A	40.969737	-73.78534	
A	40.970134	-73.785533	
A	40.970048	-73.785787	
A	40.969949	-73.786015	
A	40.969856	-73.786251	
A	40.96975	-73.786506	
A	40.969651	-73.786742	
A	40.969538	-73.787005	
A	40.969412	-73.787216	
A	40.969247	-73.787452	
A	40.969128	-73.78768	
A	40.968982	-73.787847	
A	40.96889	-73.788101	
A	40.968744	-73.788302	
A	40.968618	-73.78853	
A	40.968506	-73.788863	
A	40.968142	-73.789319	
A	40.968387	-73.789319	
A	40.968665	-73.789477	
A	40.968919	-73.789565	
A	40.96916	-73.789908	
A	40.969413	-73.789982	
A	40.969644	-73.790065	
A	40.969889	-73.790168	
A	40.970142	-73.790353	
A	40.970212	-73.790929	
A	40.970177	-73.791254	
A	40.970044	-73.791468	
A	40.969819	-73.791709	
A	40.969511	-73.791923	
A	40.969265	-73.791988	
A	40.968676	-73.792461	
A	40.968817	-73.791997	
A	40.968894	-73.791598	
A	40.968564	-73.791635	
A	40.968333	-73.791885	
A	40.968214	-73.792313	
A	40.968263	-73.792703	
A	40.967702	-73.793102	
A	40.964876	-73.795516	
A	40.965121	-73.795321	
A	40.965514	-73.795126	
A	40.965956	-73.794996	
A	40.966349	-73.794773	
A	40.966664	-73.794393	
A	40.966909	-73.793984	
A	40.966952	-73.793464	
A	40.967071	-73.793065	
A	40.967155	-73.792433	
A	40.967316	-73.791923	
A	40.967646	-73.791245	
A	40.967316	-73.791133	
A	40.967022	-73.79091	
A	40.966699	-73.790669	
A	40.966349	-73.790502	
A	40.970221	-73.789641	
A	40.969971	-73.789695	
A	40.969704	-73.789603	
A	40.969471	-73.789526	
A	40.969326	-73.789326	
A	40.969082	-73.789087	
A	40.968931	-73.788879	
A	40.970209	-73.789234	
A	40.969994	-73.78908	
A	40.969849	-73.789026	
A	40.969651	-73.788856	
A	40.969448	-73.788741	
A	40.969274	-73.788587	
A	40.969117	-73.788425	
A	40.968578	-73.793151	
A	40.968399	-73.793331	
A	40.968153	-73.793543	
A	40.967919	-73.793673	
A	40.967642	-73.793861	
A	40.967408	-73.793991	
A	40.967242	-73.794252	
A	40.967106	-73.79457	
A	40.96883	-73.784315	
A	40.968707	-73.784673	
A	40.968615	-73.784918	
A	40.96843	-73.78526	
A	40.968239	-73.78557	
A	40.968578	-73.784135	
A	40.968467	-73.784412	
A	40.968288	-73.78473	
A	40.968178	-73.784983	
A	40.968011	-73.785293	
A	40.968238	-73.783897	
A	40.968073	-73.784149	
A	40.967972	-73.78444	
A	40.967853	-73.78477	
A	40.967671	-73.785028	
A	40.967904	-73.783824	
A	40.967718	-73.784093	
A	40.967544	-73.784462	
A	40.967388	-73.784849	
A	40.967451	-73.783661	
A	40.967325	-73.783897	
A	40.967172	-73.783471	
A	40.967033	-73.783745	
A	40.966952	-73.783314	
A	40.966737	-73.783482	
A	40.967062	-73.784445	
A	40.966868	-73.784675	
A	40.966559	-73.784502	
A	40.966292	-73.784373	
A	40.965946	-73.784261	
A	40.966187	-73.784065	
A	40.966445	-73.783824	
A	40.966665	-73.784076	
A	40.966506	-73.793025	
A	40.966438	-73.793869	
A	40.966219	-73.794169	
A	40.96583	-73.794309	
A	40.965384	-73.794641	
A	40.964987	-73.794577	
A	40.965141	-73.793676	
A	40.965522	-73.793804	
A	40.965862	-73.793676	
A	40.966195	-73.793279	
A	40.966948	-73.791648	
A	40.966583	-73.791916	
A	40.966219	-73.792335	
A	40.966049	-73.792678	
A	40.965822	-73.793043	
A	40.965328	-73.79315	
A	40.965449	-73.79271	
A	40.965522	-73.792184	
A	40.965627	-73.791884	
A	40.965838	-73.79138	
A	40.966089	-73.791111	
A	40.966365	-73.791133	
A	40.966673	-73.791326	
A	40.967329	-73.785565	
A	40.967241	-73.785885	
A	40.967094	-73.786258	
A	40.9671	-73.785458	
A	40.966953	-73.785858	
A	40.966765	-73.786187	
A	40.966671	-73.78528	
A	40.96653	-73.785582	
A	40.966322	-73.785983	
A	40.965993	-73.785965	
A	40.966073	-73.785582	
A	40.965791	-73.785387	
A	40.965576	-73.785316	
A	40.965301	-73.785138	
A	40.965489	-73.784791	
A	40.965815	-73.784884	
A	40.966101	-73.785101	
A	40.966392	-73.785144	
A	40.964971	-73.784506	
A	40.964849	-73.784956	
A	40.964711	-73.785225	
A	40.964367	-73.785133	
A	40.964002	-73.785268	
A	40.963849	-73.785546	
A	40.963646	-73.785793	
A	40.963512	-73.78611	
A	40.963306	-73.786432	
A	40.963934	-73.787247	
A	40.964088	-73.787032	
A	40.964201	-73.786673	
A	40.964343	-73.786373	
A	40.964428	-73.786045	
A	40.964553	-73.785724	
A	40.963699	-73.786893	
A	40.963682	-73.786566	
A	40.963828	-73.786281	
A	40.964023	-73.786002	
A	40.96416	-73.785745	
A	40.965452	-73.785836	
A	40.965388	-73.786186	
A	40.965217	-73.786477	
A	40.965134	-73.786904	
A	40.964932	-73.787145	
A	40.964803	-73.787412	
A	40.964642	-73.787776	
A	40.964456	-73.788091	
A	40.964383	-73.788345	
A	40.964181	-73.788619	
A	40.964078	-73.788893	
A	40.963865	-73.789229	
A	40.963612	-73.789037	
A	40.9637	-73.788695	
A	40.96386	-73.788386	
A	40.964041	-73.788139	
A	40.964119	-73.787837	
A	40.964316	-73.787481	
A	40.96445	-73.787213	
A	40.964585	-73.78696	
A	40.964766	-73.786631	
A	40.964849	-73.786247	
A	40.964958	-73.785904	
A	40.965165	-73.785513	
A	40.963686	-73.787698	
A	40.963536	-73.788078	
A	40.963393	-73.788359	
A	40.963218	-73.78874	
A	40.962912	-73.789261	
A	40.962868	-73.7897	
A	40.962712	-73.789898	
A	40.962593	-73.790304	
A	40.962381	-73.790717	
A	40.962106	-73.790965	
A	40.962093	-73.790601	
A	40.962156	-73.790246	
A	40.962268	-73.789849	
A	40.962356	-73.789551	
A	40.962506	-73.789245	
A	40.962768	-73.789096	
A	40.967146	-73.787487	
A	40.967583	-73.787015	
A	40.967769	-73.786639	
A	40.967899	-73.786382	
A	40.968012	-73.78606	
A	40.967778	-73.785834	
A	40.967656	-73.78607	
A	40.96751	-73.7865	
A	40.96734	-73.7868	
A	40.967024	-73.786972	
A	40.966684	-73.786714	
A	40.9664	-73.786661	
A	40.966076	-73.786618	
A	40.965752	-73.786414	
A	40.965639	-73.786639	
A	40.965444	-73.787025	
A	40.965307	-73.787283	
A	40.965161	-73.787658	
A	40.965015	-73.787969	
A	40.964853	-73.788302	
A	40.964715	-73.788581	
A	40.964537	-73.788806	
A	40.964456	-73.789117	
A	40.96431	-73.789504	
A	40.964035	-73.789911	
A	40.963921	-73.79019	
A	40.963759	-73.790555	
A	40.963646	-73.790813	
A	40.963476	-73.79107	
A	40.968004	-73.786081	
A	40.967923	-73.786382	
A	40.967778	-73.78665	
A	40.967616	-73.787036	
A	40.967138	-73.787433	
A	40.966481	-73.788098	
A	40.96636	-73.788656	
A	40.966255	-73.789525	
A	40.965874	-73.789364	
A	40.965501	-73.789268	
A	40.965169	-73.789289	
A	40.964853	-73.789171	
A	40.96478	-73.789686	
A	40.964578	-73.789976	
A	40.964578	-73.79048	
A	40.964885	-73.790501	
A	40.965169	-73.790308	
A	40.965444	-73.789858	
A	40.965469	-73.790437	
A	40.965971	-73.789986	
A	40.966326	-73.795577	
A	40.966063	-73.795602	
A	40.965846	-73.795858	
A	40.965163	-73.796078	
A	40.9649	-73.79617	
A	40.96431	-73.796249	
A	40.964499	-73.796622	
A	40.964328	-73.796249	
A	40.964347	-73.796958	
A	40.963581	-73.789779	
A	40.963481	-73.790169	
A	40.963364	-73.790516	
A	40.963242	-73.790774	
A	40.963086	-73.791083	
A	40.962902	-73.791378	
A	40.962774	-73.791695	
A	40.962641	-73.792086	
A	40.962457	-73.792322	
A	40.962218	-73.792137	
A	40.961939	-73.791909	
A	40.962151	-73.791614	
A	40.962401	-73.791422	
A	40.962624	-73.791113	
A	40.962791	-73.790803	
A	40.96298	-73.790516	
A	40.963058	-73.790147	
A	40.963203	-73.789845	
A	40.963325	-73.78955	
A	40.96239	-73.78857	
A	40.962229	-73.788762	
A	40.962084	-73.789211	
A	40.961967	-73.789587	
A	40.961861	-73.789912	
A	40.961756	-73.790295	
A	40.961717	-73.79073	
A	40.961783	-73.791209	
A	40.961639	-73.791592	
A	40.961399	-73.792034	
A	40.963286	-73.791555	
A	40.963136	-73.791894	
A	40.962969	-73.792248	
A	40.962835	-73.792521	
A	40.962668	-73.792838	
A	40.962552	-73.79311	
A	40.962218	-73.792823	
A	40.961989	-73.792546	
A	40.961781	-73.792392	
A	40.961575	-73.795449	
A	40.961522	-73.795196	
A	40.961693	-73.794911	
A	40.961827	-73.794449	
A	40.962022	-73.794057	
A	40.96219	-73.793644	
A	40.961982	-73.793328	
A	40.96178	-73.793017	
A	40.961461	-73.792688	
A	40.961239	-73.792906	
A	40.96133	-73.793266	
A	40.961622	-73.793595	
A	40.961528	-73.7942	
A	40.961139	-73.793835	
A	40.960951	-73.794222	
A	40.960877	-73.794573	
A	40.961297	-73.794733	
A	40.961062	-73.795222	
A	40.960675	-73.795209	
A	40.963236	-73.797312	
A	40.963714	-73.797204	
A	40.963698	-73.796711	
A	40.963139	-73.7964	
A	40.962483	-73.796432	
A	40.961227	-73.796121	
A	40.960887	-73.796142	
A	40.960336	-73.795863	
A	40.959882	-73.795735	
A	40.959785	-73.796282	
A	40.960449	-73.796518	
A	40.961106	-73.796679	
A	40.960433	-73.796529	
A	40.959793	-73.796153	
A	40.96113	-73.797258	
A	40.960822	-73.797108	
A	40.960474	-73.797065	
A	40.959996	-73.79699	
